name,country_iso2,popularity_count,source_item,source
Tiago,FR,9,N-FR-1-M-9,sigpwned popular-names-by-country-dataset
Hugo,FR,10,N-FR-1-M-10,sigpwned popular-names-by-country-dataset
Noah,GB,1,N-GB-1-M-1,sigpwned popular-names-by-country-dataset
George,GB,2,N-GB-1-M-2,sigpwned popular-names-by-country-dataset
Oliver,GB,3,N-GB-1-M-3,sigpwned popular-names-by-country-dataset
Muhammad,GB,4,N-GB-1-M-4,sigpwned popular-names-by-country-dataset
Arthur,GB,5,N-GB-1-M-5,sigpwned popular-names-by-country-dataset
Leo,GB,6,N-GB-1-M-6,sigpwned popular-names-by-country-dataset
Harry,GB,7,N-GB-1-M-7,sigpwned popular-names-by-country-dataset
Oscar,GB,8,N-GB-1-M-8,sigpwned popular-names-by-country-dataset
Henry,GB,9,N-GB-1-M-9,sigpwned popular-names-by-country-dataset
Theodore,GB,10,N-GB-1-M-10,sigpwned popular-names-by-country-dataset
Theo,GB,4,N-GB-2-M-4,sigpwned popular-names-by-country-dataset
Charlie,GB,6,N-GB-2-M-6,sigpwned popular-names-by-country-dataset
Archie,GB,7,N-GB-2-M-7,sigpwned popular-names-by-country-dataset
Jack,GB,9,N-GB-2-M-9,sigpwned popular-names-by-country-dataset
James,GB,1,N-GB-3-M-1,sigpwned popular-names-by-country-dataset
Oisin,GB,7,N-GB-3-M-7,sigpwned popular-names-by-country-dataset
Cillian,GB,9,N-GB-3-M-9,sigpwned popular-names-by-country-dataset
Thomas,GB,10,N-GB-3-M-10,sigpwned popular-names-by-country-dataset
Harris,GB,4,N-GB-4-M-4,sigpwned popular-names-by-country-dataset
Luca,GB,5,N-GB-4-M-5,sigpwned popular-names-by-country-dataset
Rory,GB,7,N-GB-4-M-7,sigpwned popular-names-by-country-dataset
Alfie,GB,9,N-GB-4-M-9,sigpwned popular-names-by-country-dataset
Finlay,GB,12,N-GB-4-M-12,sigpwned popular-names-by-country-dataset
Lewis,GB,13,N-GB-4-M-13,sigpwned popular-names-by-country-dataset
Luca,GG,1,N-GG-1-M-1,sigpwned popular-names-by-country-dataset
Theodore,GG,2,N-GG-1-M-2,sigpwned popular-names-by-country-dataset
Archie,GG,3,N-GG-1-M-3,sigpwned popular-names-by-country-dataset
Leo,GG,4,N-GG-1-M-4,sigpwned popular-names-by-country-dataset
Theo,GG,5,N-GG-1-M-5,sigpwned popular-names-by-country-dataset
Arthur,GG,6,N-GG-1-M-6,sigpwned popular-names-by-country-dataset
George,GG,7,N-GG-1-M-7,sigpwned popular-names-by-country-dataset
Max,GG,8,N-GG-1-M-8,sigpwned popular-names-by-country-dataset
Oscar,GG,9,N-GG-1-M-9,sigpwned popular-names-by-country-dataset
Thomas,GG,10,N-GG-1-M-10,sigpwned popular-names-by-country-dataset
William,GG,11,N-GG-1-M-11,sigpwned popular-names-by-country-dataset
Kai,GI,1,N-GI-1-M-1,sigpwned popular-names-by-country-dataset
Max,GI,2,N-GI-1-M-2,sigpwned popular-names-by-country-dataset
Daniel,GI,3,N-GI-1-M-3,sigpwned popular-names-by-country-dataset
Hugo,GI,4,N-GI-1-M-4,sigpwned popular-names-by-country-dataset
Jack,GI,5,N-GI-1-M-5,sigpwned popular-names-by-country-dataset
Lucas,GI,6,N-GI-1-M-6,sigpwned popular-names-by-country-dataset
Noah,GI,7,N-GI-1-M-7,sigpwned popular-names-by-country-dataset
Oliver,GI,8,N-GI-1-M-8,sigpwned popular-names-by-country-dataset
Inuk,GL,1,N-GL-1-M-1,sigpwned popular-names-by-country-dataset
Malik,GL,2,N-GL-1-M-2,sigpwned popular-names-by-country-dataset
Minik,GL,3,N-GL-1-M-3,sigpwned popular-names-by-country-dataset
Inunnguag,GL,4,N-GL-1-M-4,sigpwned popular-names-by-country-dataset
Liam,GL,5,N-GL-1-M-5,sigpwned popular-names-by-country-dataset
Ulloriaq,GL,6,N-GL-1-M-6,sigpwned popular-names-by-country-dataset
Norsaq,GL,7,N-GL-1-M-7,sigpwned popular-names-by-country-dataset
Aputsiaq,GL,8,N-GL-1-M-8,sigpwned popular-names-by-country-dataset
Ivik,GL,9,N-GL-1-M-9,sigpwned popular-names-by-country-dataset
Miki,GL,10,N-GL-1-M-10,sigpwned popular-names-by-country-dataset
Maligiaq,GL,11,N-GL-1-M-11,sigpwned popular-names-by-country-dataset
Noah,GL,12,N-GL-1-M-12,sigpwned popular-names-by-country-dataset
Qillaq,GL,13,N-GL-1-M-13,sigpwned popular-names-by-country-dataset
Inutsiaq,GL,14,N-GL-1-M-14,sigpwned popular-names-by-country-dataset
Nuka,GL,15,N-GL-1-M-15,sigpwned popular-names-by-country-dataset
Salik,GL,16,N-GL-1-M-16,sigpwned popular-names-by-country-dataset
Manuel,GQ,1,N-GQ-1-M-1,sigpwned popular-names-by-country-dataset
Juan,GQ,2,N-GQ-1-M-2,sigpwned popular-names-by-country-dataset
Antonio,GQ,3,N-GQ-1-M-3,sigpwned popular-names-by-country-dataset
JosÉ,GQ,4,N-GQ-1-M-4,sigpwned popular-names-by-country-dataset
Luka,HR,1,N-HR-1-M-1,sigpwned popular-names-by-country-dataset
David,HR,2,N-HR-1-M-2,sigpwned popular-names-by-country-dataset
Jakov,HR,3,N-HR-1-M-3,sigpwned popular-names-by-country-dataset
Ivan,HR,4,N-HR-1-M-4,sigpwned popular-names-by-country-dataset
Roko,HR,5,N-HR-1-M-5,sigpwned popular-names-by-country-dataset
Petar,HR,6,N-HR-1-M-6,sigpwned popular-names-by-country-dataset
Mateo,HR,7,N-HR-1-M-7,sigpwned popular-names-by-country-dataset
Niko,HR,8,N-HR-1-M-8,sigpwned popular-names-by-country-dataset
Matej,HR,9,N-HR-1-M-9,sigpwned popular-names-by-country-dataset
Fran,HR,10,N-HR-1-M-10,sigpwned popular-names-by-country-dataset
Josip,HR,11,N-HR-1-M-11,sigpwned popular-names-by-country-dataset
Stevenson,HT,1,N-HT-1-M-1,sigpwned popular-names-by-country-dataset
Stanley,HT,2,N-HT-1-M-2,sigpwned popular-names-by-country-dataset
Samuel,HT,3,N-HT-1-M-3,sigpwned popular-names-by-country-dataset
Peterson,HT,4,N-HT-1-M-4,sigpwned popular-names-by-country-dataset
Daniel,HT,5,N-HT-1-M-5,sigpwned popular-names-by-country-dataset
Wilson,HT,6,N-HT-1-M-6,sigpwned popular-names-by-country-dataset
Jameson,HT,7,N-HT-1-M-7,sigpwned popular-names-by-country-dataset
Evens,HT,8,N-HT-1-M-8,sigpwned popular-names-by-country-dataset
Ricardo,HT,9,N-HT-1-M-9,sigpwned popular-names-by-country-dataset
Emmanuel,HT,10,N-HT-1-M-10,sigpwned popular-names-by-country-dataset
Levente,HU,1,N-HU-1-M-1,sigpwned popular-names-by-country-dataset
MÁTÉ,HU,2,N-HU-1-M-2,sigpwned popular-names-by-country-dataset
Dominik,HU,3,N-HU-1-M-3,sigpwned popular-names-by-country-dataset
Bence,HU,4,N-HU-1-M-4,sigpwned popular-names-by-country-dataset
OlivÉR,HU,5,N-HU-1-M-5,sigpwned popular-names-by-country-dataset
Noel,HU,6,N-HU-1-M-6,sigpwned popular-names-by-country-dataset
Marcell,HU,7,N-HU-1-M-7,sigpwned popular-names-by-country-dataset
DÁNiel,HU,8,N-HU-1-M-8,sigpwned popular-names-by-country-dataset
ZalÁN,HU,9,N-HU-1-M-9,sigpwned popular-names-by-country-dataset
áDÁM,HU,10,N-HU-1-M-10,sigpwned popular-names-by-country-dataset
Jack,IE,1,N-IE-1-M-1,sigpwned popular-names-by-country-dataset
Noah,IE,2,N-IE-1-M-2,sigpwned popular-names-by-country-dataset
James,IE,3,N-IE-1-M-3,sigpwned popular-names-by-country-dataset
RÍAn,IE,4,N-IE-1-M-4,sigpwned popular-names-by-country-dataset
Charlie,IE,5,N-IE-1-M-5,sigpwned popular-names-by-country-dataset
OisÍN,IE,6,N-IE-1-M-6,sigpwned popular-names-by-country-dataset
Tadhg,IE,7,N-IE-1-M-7,sigpwned popular-names-by-country-dataset
Liam,IE,8,N-IE-1-M-8,sigpwned popular-names-by-country-dataset
Cillian,IE,9,N-IE-1-M-9,sigpwned popular-names-by-country-dataset
Daniel,IE,10,N-IE-1-M-10,sigpwned popular-names-by-country-dataset
Charbel,IL,1,N-IL-1-M-1,sigpwned popular-names-by-country-dataset
Jude,IL,2,N-IL-1-M-2,sigpwned popular-names-by-country-dataset
Niel,IL,3,N-IL-1-M-3,sigpwned popular-names-by-country-dataset
Elias,IL,4,N-IL-1-M-4,sigpwned popular-names-by-country-dataset
Liam,IL,5,N-IL-1-M-5,sigpwned popular-names-by-country-dataset
George,IL,6,N-IL-1-M-6,sigpwned popular-names-by-country-dataset
Adam,IL,1,N-IL-2-M-1,sigpwned popular-names-by-country-dataset
Taim,IL,2,N-IL-2-M-2,sigpwned popular-names-by-country-dataset
Amir,IL,4,N-IL-2-M-4,sigpwned popular-names-by-country-dataset
Muhammad,IL,1,N-IL-3-M-1,sigpwned popular-names-by-country-dataset
Ahmad,IL,2,N-IL-3-M-2,sigpwned popular-names-by-country-dataset
Yusef,IL,4,N-IL-3-M-4,sigpwned popular-names-by-country-dataset
Omer,IL,5,N-IL-3-M-5,sigpwned popular-names-by-country-dataset
Ali,IL,6,N-IL-3-M-6,sigpwned popular-names-by-country-dataset
Abd,IL,7,N-IL-3-M-7,sigpwned popular-names-by-country-dataset
Ibrahim,IL,9,N-IL-3-M-9,sigpwned popular-names-by-country-dataset
Mahmoud,IL,10,N-IL-3-M-10,sigpwned popular-names-by-country-dataset
David,IL,1,N-IL-4-M-1,sigpwned popular-names-by-country-dataset
Ariel,IL,2,N-IL-4-M-2,sigpwned popular-names-by-country-dataset
Lavi,IL,3,N-IL-4-M-3,sigpwned popular-names-by-country-dataset
Uri,IL,4,N-IL-4-M-4,sigpwned popular-names-by-country-dataset
Refael,IL,5,N-IL-4-M-5,sigpwned popular-names-by-country-dataset
Noam,IL,6,N-IL-4-M-6,sigpwned popular-names-by-country-dataset
Eitan,IL,7,N-IL-4-M-7,sigpwned popular-names-by-country-dataset
Ari,IL,8,N-IL-4-M-8,sigpwned popular-names-by-country-dataset
Daniel,IL,9,N-IL-4-M-9,sigpwned popular-names-by-country-dataset
Yehuda,IL,10,N-IL-4-M-10,sigpwned popular-names-by-country-dataset
Noah,IM,1,N-IM-1-M-1,sigpwned popular-names-by-country-dataset
Theo,IM,2,N-IM-1-M-2,sigpwned popular-names-by-country-dataset
Theodore,IM,3,N-IM-1-M-3,sigpwned popular-names-by-country-dataset
Jack,IM,4,N-IM-1-M-4,sigpwned popular-names-by-country-dataset
Leo,IM,5,N-IM-1-M-5,sigpwned popular-names-by-country-dataset
Alfie,IM,6,N-IM-1-M-6,sigpwned popular-names-by-country-dataset
Archie,IM,7,N-IM-1-M-7,sigpwned popular-names-by-country-dataset
Benjamin,IM,8,N-IM-1-M-8,sigpwned popular-names-by-country-dataset
Edward,IM,9,N-IM-1-M-9,sigpwned popular-names-by-country-dataset
Muhammad,IN,1,N-IN-1-M-1,sigpwned popular-names-by-country-dataset
Shivansh,IN,2,N-IN-1-M-2,sigpwned popular-names-by-country-dataset
Dhruv,IN,3,N-IN-1-M-3,sigpwned popular-names-by-country-dataset
Kabir,IN,4,N-IN-1-M-4,sigpwned popular-names-by-country-dataset
Vedant,IN,5,N-IN-1-M-5,sigpwned popular-names-by-country-dataset
Kiaan,IN,6,N-IN-1-M-6,sigpwned popular-names-by-country-dataset
Aarav,IN,7,N-IN-1-M-7,sigpwned popular-names-by-country-dataset
Arjun,IN,8,N-IN-1-M-8,sigpwned popular-names-by-country-dataset
Viraj,IN,9,N-IN-1-M-9,sigpwned popular-names-by-country-dataset
Krishna,IN,10,N-IN-1-M-10,sigpwned popular-names-by-country-dataset
Ali,IQ,1,N-IQ-1-M-1,sigpwned popular-names-by-country-dataset
Muhammed,IQ,2,N-IQ-1-M-2,sigpwned popular-names-by-country-dataset
Hussein,IQ,3,N-IQ-1-M-3,sigpwned popular-names-by-country-dataset
Hydar,IQ,4,N-IQ-1-M-4,sigpwned popular-names-by-country-dataset
Ahmed,IQ,5,N-IQ-1-M-5,sigpwned popular-names-by-country-dataset
Omar,IQ,6,N-IQ-1-M-6,sigpwned popular-names-by-country-dataset
Hasan,IQ,7,N-IQ-1-M-7,sigpwned popular-names-by-country-dataset
Kathem,IQ,8,N-IQ-1-M-8,sigpwned popular-names-by-country-dataset
Abdullah,IQ,9,N-IQ-1-M-9,sigpwned popular-names-by-country-dataset
Ammar,IQ,10,N-IQ-1-M-10,sigpwned popular-names-by-country-dataset
Amir-Ali,IR,1,N-IR-1-M-1,sigpwned popular-names-by-country-dataset
Mohammad,IR,2,N-IR-1-M-2,sigpwned popular-names-by-country-dataset
Ali,IR,3,N-IR-1-M-3,sigpwned popular-names-by-country-dataset
Amir-Hossein,IR,4,N-IR-1-M-4,sigpwned popular-names-by-country-dataset
Hossein,IR,5,N-IR-1-M-5,sigpwned popular-names-by-country-dataset
Abulfazl,IR,6,N-IR-1-M-6,sigpwned popular-names-by-country-dataset
Amir-Abbas,IR,7,N-IR-1-M-7,sigpwned popular-names-by-country-dataset
Samyar,IR,8,N-IR-1-M-8,sigpwned popular-names-by-country-dataset
Mohammad-Taha,IR,9,N-IR-1-M-9,sigpwned popular-names-by-country-dataset
Aria,IR,10,N-IR-1-M-10,sigpwned popular-names-by-country-dataset
Mahdi,IR,4,N-IR-1-M-4,sigpwned popular-names-by-country-dataset
Hassan,IR,5,N-IR-1-M-5,sigpwned popular-names-by-country-dataset
Reza,IR,6,N-IR-1-M-6,sigpwned popular-names-by-country-dataset
Ahmad,IR,7,N-IR-1-M-7,sigpwned popular-names-by-country-dataset
Mohammad-Reza,IR,8,N-IR-1-M-8,sigpwned popular-names-by-country-dataset
Abbas,IR,9,N-IR-1-M-9,sigpwned popular-names-by-country-dataset
Ali-Reza,IR,10,N-IR-1-M-10,sigpwned popular-names-by-country-dataset
Aron,IS,1,N-IS-1-M-1,sigpwned popular-names-by-country-dataset
JÖKull,IS,2,N-IS-1-M-2,sigpwned popular-names-by-country-dataset
Alexander,IS,3,N-IS-1-M-3,sigpwned popular-names-by-country-dataset
KÁRi,IS,4,N-IS-1-M-4,sigpwned popular-names-by-country-dataset
Emil,IS,5,N-IS-1-M-5,sigpwned popular-names-by-country-dataset
JÓN,IS,6,N-IS-1-M-6,sigpwned popular-names-by-country-dataset
óLiver,IS,7,N-IS-1-M-7,sigpwned popular-names-by-country-dataset
MatthÍAs,IS,8,N-IS-1-M-8,sigpwned popular-names-by-country-dataset
Mikael,IS,9,N-IS-1-M-9,sigpwned popular-names-by-country-dataset
Atlas,IS,10,N-IS-1-M-10,sigpwned popular-names-by-country-dataset
Elmar,IS,11,N-IS-1-M-11,sigpwned popular-names-by-country-dataset
Leonardo,IT,1,N-IT-1-M-1,sigpwned popular-names-by-country-dataset
Alessandro,IT,2,N-IT-1-M-2,sigpwned popular-names-by-country-dataset
Tommaso,IT,3,N-IT-1-M-3,sigpwned popular-names-by-country-dataset
Francesco,IT,4,N-IT-1-M-4,sigpwned popular-names-by-country-dataset
Lorenzo,IT,5,N-IT-1-M-5,sigpwned popular-names-by-country-dataset
Edoardo,IT,6,N-IT-1-M-6,sigpwned popular-names-by-country-dataset
Mattia,IT,7,N-IT-1-M-7,sigpwned popular-names-by-country-dataset
Riccardo,IT,8,N-IT-1-M-8,sigpwned popular-names-by-country-dataset
Gabriele,IT,9,N-IT-1-M-9,sigpwned popular-names-by-country-dataset
Andrea,IT,10,N-IT-1-M-10,sigpwned popular-names-by-country-dataset
Arthur,JE,1,N-JE-1-M-1,sigpwned popular-names-by-country-dataset
Noah,JE,2,N-JE-1-M-2,sigpwned popular-names-by-country-dataset
Luca,JE,3,N-JE-1-M-3,sigpwned popular-names-by-country-dataset
Leo,JE,4,N-JE-1-M-4,sigpwned popular-names-by-country-dataset
Lucas,JE,5,N-JE-1-M-5,sigpwned popular-names-by-country-dataset
Oliver,JE,6,N-JE-1-M-6,sigpwned popular-names-by-country-dataset
Theodore,JE,7,N-JE-1-M-7,sigpwned popular-names-by-country-dataset
Frederick,JE,8,N-JE-1-M-8,sigpwned popular-names-by-country-dataset
Finn,JE,9,N-JE-1-M-9,sigpwned popular-names-by-country-dataset
Albert,JE,10,N-JE-1-M-10,sigpwned popular-names-by-country-dataset
Aiden,JM,1,N-JM-1-M-1,sigpwned popular-names-by-country-dataset
Liam,JM,2,N-JM-1-M-2,sigpwned popular-names-by-country-dataset
Malachi,JM,3,N-JM-1-M-3,sigpwned popular-names-by-country-dataset
Amir,JM,4,N-JM-1-M-4,sigpwned popular-names-by-country-dataset
Thaniel,JM,5,N-JM-1-M-5,sigpwned popular-names-by-country-dataset
Joshua,JM,6,N-JM-1-M-6,sigpwned popular-names-by-country-dataset
Josiah,JM,7,N-JM-1-M-7,sigpwned popular-names-by-country-dataset
Zahir,JM,8,N-JM-1-M-8,sigpwned popular-names-by-country-dataset
Than,JM,9,N-JM-1-M-9,sigpwned popular-names-by-country-dataset
Mohammad,JO,1,N-JO-1-M-1,sigpwned popular-names-by-country-dataset
Adam,JO,2,N-JO-1-M-2,sigpwned popular-names-by-country-dataset
Ahmed,JO,3,N-JO-1-M-3,sigpwned popular-names-by-country-dataset
Youssef,JO,4,N-JO-1-M-4,sigpwned popular-names-by-country-dataset
Omar,JO,5,N-JO-1-M-5,sigpwned popular-names-by-country-dataset
Karam,JO,6,N-JO-1-M-6,sigpwned popular-names-by-country-dataset
Shahem,JO,7,N-JO-1-M-7,sigpwned popular-names-by-country-dataset
Jad,JO,8,N-JO-1-M-8,sigpwned popular-names-by-country-dataset
Ali,JO,9,N-JO-1-M-9,sigpwned popular-names-by-country-dataset
Hashem,JO,10,N-JO-1-M-10,sigpwned popular-names-by-country-dataset
Mohammad,KW,1,N-KW-1-M-1,sigpwned popular-names-by-country-dataset
Abdullah,KW,2,N-KW-1-M-2,sigpwned popular-names-by-country-dataset
Fahad,KW,3,N-KW-1-M-3,sigpwned popular-names-by-country-dataset
Khaled,KW,4,N-KW-1-M-4,sigpwned popular-names-by-country-dataset
Ali,KW,5,N-KW-1-M-5,sigpwned popular-names-by-country-dataset
Yousef,KW,6,N-KW-1-M-6,sigpwned popular-names-by-country-dataset
Ahmed,KW,7,N-KW-1-M-7,sigpwned popular-names-by-country-dataset
Abdulaziz,KW,8,N-KW-1-M-8,sigpwned popular-names-by-country-dataset
Faisal,KW,9,N-KW-1-M-9,sigpwned popular-names-by-country-dataset
Bader,KW,10,N-KW-1-M-10,sigpwned popular-names-by-country-dataset
Elie,LB,1,N-LB-1-M-1,sigpwned popular-names-by-country-dataset
Mohammad,LB,2,N-LB-1-M-2,sigpwned popular-names-by-country-dataset
Charbel,LB,3,N-LB-1-M-3,sigpwned popular-names-by-country-dataset
Ali,LB,4,N-LB-1-M-4,sigpwned popular-names-by-country-dataset
Hassan,LB,5,N-LB-1-M-5,sigpwned popular-names-by-country-dataset
Hussein,LB,6,N-LB-1-M-6,sigpwned popular-names-by-country-dataset
George,LB,7,N-LB-1-M-7,sigpwned popular-names-by-country-dataset
Ahmad,LB,8,N-LB-1-M-8,sigpwned popular-names-by-country-dataset
Christian,LB,9,N-LB-1-M-9,sigpwned popular-names-by-country-dataset
Joe,LB,10,N-LB-1-M-10,sigpwned popular-names-by-country-dataset
Elias,LI,1,N-LI-1-M-1,sigpwned popular-names-by-country-dataset
Elyas,LI,2,N-LI-1-M-2,sigpwned popular-names-by-country-dataset
Louis,LI,3,N-LI-1-M-3,sigpwned popular-names-by-country-dataset
Luis,LI,4,N-LI-1-M-4,sigpwned popular-names-by-country-dataset
Leo,LI,5,N-LI-1-M-5,sigpwned popular-names-by-country-dataset
Noah,LI,6,N-LI-1-M-6,sigpwned popular-names-by-country-dataset
Paul,LI,7,N-LI-1-M-7,sigpwned popular-names-by-country-dataset
Leano,LI,8,N-LI-1-M-8,sigpwned popular-names-by-country-dataset
Luca,LI,9,N-LI-1-M-9,sigpwned popular-names-by-country-dataset
Mattia,LI,10,N-LI-1-M-10,sigpwned popular-names-by-country-dataset
Nelio,LI,11,N-LI-1-M-11,sigpwned popular-names-by-country-dataset
Raphael,LI,12,N-LI-1-M-12,sigpwned popular-names-by-country-dataset
Rafael,LI,13,N-LI-1-M-13,sigpwned popular-names-by-country-dataset
Valentin,LI,14,N-LI-1-M-14,sigpwned popular-names-by-country-dataset
Markas,LT,1,N-LT-1-M-1,sigpwned popular-names-by-country-dataset
Benas,LT,2,N-LT-1-M-2,sigpwned popular-names-by-country-dataset
JokŪBas,LT,3,N-LT-1-M-3,sigpwned popular-names-by-country-dataset
Dominykas,LT,4,N-LT-1-M-4,sigpwned popular-names-by-country-dataset
Herkus,LT,5,N-LT-1-M-5,sigpwned popular-names-by-country-dataset
Lukas,LT,6,N-LT-1-M-6,sigpwned popular-names-by-country-dataset
Jonas,LT,7,N-LT-1-M-7,sigpwned popular-names-by-country-dataset
Matas,LT,8,N-LT-1-M-8,sigpwned popular-names-by-country-dataset
Kajus,LT,9,N-LT-1-M-9,sigpwned popular-names-by-country-dataset
Adomas,LT,10,N-LT-1-M-10,sigpwned popular-names-by-country-dataset
Gabriel,LU,1,N-LU-1-M-1,sigpwned popular-names-by-country-dataset
Leo,LU,2,N-LU-1-M-2,sigpwned popular-names-by-country-dataset
Luca,LU,3,N-LU-1-M-3,sigpwned popular-names-by-country-dataset
Noah,LU,4,N-LU-1-M-4,sigpwned popular-names-by-country-dataset
David,LU,5,N-LU-1-M-5,sigpwned popular-names-by-country-dataset
Tom,LU,6,N-LU-1-M-6,sigpwned popular-names-by-country-dataset
Ben,LU,7,N-LU-1-M-7,sigpwned popular-names-by-country-dataset
Marks,LV,1,N-LV-1-M-1,sigpwned popular-names-by-country-dataset
Roberts,LV,2,N-LV-1-M-2,sigpwned popular-names-by-country-dataset
Gustavs,LV,3,N-LV-1-M-3,sigpwned popular-names-by-country-dataset
JĒKabs,LV,4,N-LV-1-M-4,sigpwned popular-names-by-country-dataset
EmĪLs,LV,5,N-LV-1-M-5,sigpwned popular-names-by-country-dataset
KĀRlis,LV,6,N-LV-1-M-6,sigpwned popular-names-by-country-dataset
Adrians,LV,7,N-LV-1-M-7,sigpwned popular-names-by-country-dataset
Daniels,LV,8,N-LV-1-M-8,sigpwned popular-names-by-country-dataset
Ralfs,LV,9,N-LV-1-M-9,sigpwned popular-names-by-country-dataset
Mohammed,LY,1,N-LY-1-M-1,sigpwned popular-names-by-country-dataset
Ahmed,LY,2,N-LY-1-M-2,sigpwned popular-names-by-country-dataset
Ali,LY,3,N-LY-1-M-3,sigpwned popular-names-by-country-dataset
Hamza,LY,4,N-LY-1-M-4,sigpwned popular-names-by-country-dataset
Ibrahim,LY,5,N-LY-1-M-5,sigpwned popular-names-by-country-dataset
Mahmoud,LY,6,N-LY-1-M-6,sigpwned popular-names-by-country-dataset
Abdallah,LY,7,N-LY-1-M-7,sigpwned popular-names-by-country-dataset
Tareq,LY,8,N-LY-1-M-8,sigpwned popular-names-by-country-dataset
Hassan,LY,9,N-LY-1-M-9,sigpwned popular-names-by-country-dataset
Khaled,LY,10,N-LY-1-M-10,sigpwned popular-names-by-country-dataset
Mohamed,MA,1,N-MA-1-M-1,sigpwned popular-names-by-country-dataset
Amir,MA,2,N-MA-1-M-2,sigpwned popular-names-by-country-dataset
Ibrahim,MA,3,N-MA-1-M-3,sigpwned popular-names-by-country-dataset
NaÏM,MA,4,N-MA-1-M-4,sigpwned popular-names-by-country-dataset
Ayoub,MA,5,N-MA-1-M-5,sigpwned popular-names-by-country-dataset
Youssef,MA,6,N-MA-1-M-6,sigpwned popular-names-by-country-dataset
YounÈS,MA,7,N-MA-1-M-7,sigpwned popular-names-by-country-dataset
Wassim,MA,8,N-MA-1-M-8,sigpwned popular-names-by-country-dataset
Ali,MA,9,N-MA-1-M-9,sigpwned popular-names-by-country-dataset
Amine,MA,10,N-MA-1-M-10,sigpwned popular-names-by-country-dataset
Leonardo,MC,1,N-MC-1-M-1,sigpwned popular-names-by-country-dataset
Gabriel,MC,2,N-MC-1-M-2,sigpwned popular-names-by-country-dataset
RaphaËL,MC,3,N-MC-1-M-3,sigpwned popular-names-by-country-dataset
Aaron,MC,4,N-MC-1-M-4,sigpwned popular-names-by-country-dataset
Louis,MC,5,N-MC-1-M-5,sigpwned popular-names-by-country-dataset
David,MD,1,N-MD-1-M-1,sigpwned popular-names-by-country-dataset
Matei,MD,2,N-MD-1-M-2,sigpwned popular-names-by-country-dataset
Maxim,MD,3,N-MD-1-M-3,sigpwned popular-names-by-country-dataset
Daniel,MD,4,N-MD-1-M-4,sigpwned popular-names-by-country-dataset
Bogdan,MD,5,N-MD-1-M-5,sigpwned popular-names-by-country-dataset
Alexandru,MD,6,N-MD-1-M-6,sigpwned popular-names-by-country-dataset
Damian,MD,7,N-MD-1-M-7,sigpwned popular-names-by-country-dataset
Mark,MD,8,N-MD-1-M-8,sigpwned popular-names-by-country-dataset
Artiom,MD,9,N-MD-1-M-9,sigpwned popular-names-by-country-dataset
Ion,MD,10,N-MD-1-M-10,sigpwned popular-names-by-country-dataset
Luka,ME,1,N-ME-1-M-1,sigpwned popular-names-by-country-dataset
Lazar,ME,2,N-ME-1-M-2,sigpwned popular-names-by-country-dataset
Vuk,ME,3,N-ME-1-M-3,sigpwned popular-names-by-country-dataset
Bogdan,ME,4,N-ME-1-M-4,sigpwned popular-names-by-country-dataset
Vasilije,ME,5,N-ME-1-M-5,sigpwned popular-names-by-country-dataset
Petar,ME,6,N-ME-1-M-6,sigpwned popular-names-by-country-dataset
Jakov,ME,7,N-ME-1-M-7,sigpwned popular-names-by-country-dataset
Viktor,ME,8,N-ME-1-M-8,sigpwned popular-names-by-country-dataset
Andrej,ME,9,N-ME-1-M-9,sigpwned popular-names-by-country-dataset
Jovan,ME,10,N-ME-1-M-10,sigpwned popular-names-by-country-dataset
Aleksandar,MK,1,N-MK-1-M-1,sigpwned popular-names-by-country-dataset
Zoran,MK,2,N-MK-1-M-2,sigpwned popular-names-by-country-dataset
Nikola,MK,3,N-MK-1-M-3,sigpwned popular-names-by-country-dataset
